Time,P (deg/s),Q (deg/s),R (deg/s),P dot (deg/s^2),Q dot (deg/s^2),R dot (deg/s^2),P_{inertial} (deg/s),Q_{inertial} (deg/s),R_{inertial} (deg/s),q bar (psf),Reynolds Number,V_{Total} (ft/s),V_{Inertial} (ft/s),UBody,VBody,WBody,UdotBody,VdotBody,WdotBody,UdotBody_i,VdotBody_i,WdotBody_i,BodyAccel_X,BodyAccel_Y,BodyAccel_Z,Aero V_{X Body} (ft/s),Aero V_{Y Body} (ft/s),Aero V_{Z Body} (ft/s),V_{X_{inertial}} (ft/s),V_{Y_{inertial}} (ft/s),V_{Z_{inertial}} (ft/s),V_{X_{ecef}} (ft/s),V_{Y_{ecef}} (ft/s),V_{Z_{ecef}} (ft/s),V_{North} (ft/s),V_{East} (ft/s),V_{Down} (ft/s),F_{Drag} (lbs),F_{Side} (lbs),F_{Lift} (lbs),L/D,F_{Aero x} (lbs),F_{Aero y} (lbs),F_{Aero z} (lbs),F_{Prop x} (lbs),F_{Prop y} (lbs),F_{Prop z} (lbs),F_{Gear x} (lbs),F_{Gear y} (lbs),F_{Gear z} (lbs),F_{Ext x} (lbs),F_{Ext y} (lbs),F_{Ext z} (lbs),F_{Buoyant x} (lbs),F_{Buoyant y} (lbs),F_{Buoyant z} (lbs),F_{Weight x} (lbs),F_{Weight y} (lbs),F_{Weight z} (lbs),F_{Total x} (lbs),F_{Total y} (lbs),F_{Total z} (lbs),L_{Aero} (ft-lbs),M_{Aero} (ft-lbs),N_{Aero} (ft-lbs),L_{Aero MRC} (ft-lbs),M_{Aero MRC} (ft-lbs),N_{Aero MRC} (ft-lbs),L_{Prop} (ft-lbs),M_{Prop} (ft-lbs),N_{Prop} (ft-lbs),L_{Gear} (ft-lbs),M_{Gear} (ft-lbs),N_{Gear} (ft-lbs),L_{ext} (ft-lbs),M_{ext} (ft-lbs),N_{ext} (ft-lbs),L_{Buoyant} (ft-lbs),M_{Buoyant} (ft-lbs),N_{Buoyant} (ft-lbs),L_{Total} (ft-lbs),M_{Total} (ft-lbs),N_{Total} (ft-lbs),I_{xx},I_{xy},I_{xz},I_{yx},I_{yy},I_{yz},I_{zx},I_{zy},I_{zz},Mass,Weight,X_{cg},Y_{cg},Z_{cg},Altitude ASL (ft),Altitude AGL (ft),Phi (deg),Theta (deg),Psi (deg),Q(1)_{LOCAL},Q(2)_{LOCAL},Q(3)_{LOCAL},Q(4)_{LOCAL},Q(1)_{ECEF},Q(2)_{ECEF},Q(3)_{ECEF},Q(4)_{ECEF},Q(1)_{ECI},Q(2)_{ECI},Q(3)_{ECI},Q(4)_{ECI},Alpha (deg),Beta (deg),Latitude (deg),Latitude Geodetic (deg),Longitude (deg),X_{ECI} (ft),Y_{ECI} (ft),Z_{ECI} (ft),X_{ECEF} (ft),Y_{ECEF} (ft),Z_{ECEF} (ft),Earth Position Angle (deg),Distance AGL (ft),Terrain Elevation (ft),/fdm/jsbsim/position/lat-geod-deg,/fdm/jsbsim/position/long-gc-deg,/fdm/jsbsim/position/geod-alt-ft,/fdm/jsbsim/attitude/phi-rad,/fdm/jsbsim/attitude/theta-rad,/fdm/jsbsim/attitude/psi-rad,/fdm/jsbsim/velocities/u-fps,/fdm/jsbsim/velocities/p-rad_sec,/fdm/jsbsim/velocities/q-rad_sec,/fdm/jsbsim/velocities/r-rad_sec,/fdm/jsbsim/velocities/phidot-rad_sec,/fdm/jsbsim/velocities/thetadot-rad_sec,/fdm/jsbsim/velocities/psidot-rad_sec,/fdm/jsbsim/inertia/cg-x-in,/fdm/jsbsim/inertia/iyy-slugs_ft2,/fdm/jsbsim/aero/qbar-psf,/fdm/jsbsim/metrics/aero-rp-x-in
574.8,-0.01890598841103652,-0.030085304524096,0.02318493561179233,4.188422222238905e-05,8.852564648771729e-06,-7.365020672549725e-05,-0.01886466195625679,-0.03050827542343351,0.02734133924938192,6.356653123e-15,8.497625922e-12,18751.2824591,18889.9524489,17616.5656810794,-5018.954059795785,-4009.651806536337,-9.326861641722051,-7.53755180116882,4.936115805549713,-0.1590673591907835,-5.225081790150598,15.88430072272955,1.904687799677547e-08,3.070055845373399e-08,1.253084062745932e-10,17616.5656810794,-5018.954059795781,-4009.651806536337,-3721.116940865181,18222.2557997512,-3306.50658610134,-2294.107996328034,18314.32981541201,-3306.506586408702,16168.00212953368,3611.969018371094,-8784.075411913947,-0,0,-0,0,0,0,0,0,0,0,0,0,0,6.525628482023649e-09,1.051828224518658e-08,4.293176578129554e-11,0,0,0,-1.523110314019361,0.2920389248584884,5.51533841257227,6.525628482023649e-09,1.051828224518658e-08,4.293176578129554e-11,0,0,0,0,0,0,0,0,0,0,0,0,3.450880006946973e-08,1.408522501527291e-10,-2.140954229639962e-08,0,0,0,3.450880006946973e-08,1.408522501527291e-10,-2.140954229639962e-08,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,8130049.1491691,8130037.5264781,3.00378129702306,15.37091810889712,29.44267086664901,0.9590466939973991,-0.008850893999954439,0.1359007543162737,0.2483587836582409,0.5430567258116319,-0.02340391491320869,-0.04522848737801238,0.8381503643659424,-0.5253731872003172,0.02245096700593643,0.04570900769239249,-0.8493466046990086,-12.822470730565,-15.525025499836,-71.754825741822,-71.837071326827,85.85472438434,276204.8114495036,9072842.249270068,-27534804.20422845,656139.7566831213,9053299.74085182,-27534804.20422845,2.4015570112133,8130037.5264781,0,-71.8370713268272425,85.8547243843397752,8130037.52647811268,0.0524258736428781444,0.268273130054675013,0.513871547204037493,17616.5656810793953,-0.000329971746116478255,-0.000525087620410620917,0.000404653463288661927,-0.000226449417175064635,-0.000545570786144851036,0.000390551948343290556,0,0.0307289924332935123,6.356653123305234e-15,0
576,-0.01885595972738304,-0.03007346374848919,0.02303125615027461,4.21201084343298e-05,-2.241009083186583e-06,-7.471803183296817e-05,-0.01881221999165649,-0.03049809882725202,0.02718746540187962,6.350312144e-15,8.493386528e-12,18741.9276018,18880.6107101,17605.38276915071,-5027.97178156011,-4003.729204979506,-9.311181435978455,-7.491564673592414,4.934942634275171,-0.1563253538803612,-5.231971904780925,15.86927198444109,1.929749418147828e-08,3.082586719418489e-08,-5.137644748397311e-09,17605.38276915071,-5027.971781560106,-4003.729204979506,-3721.306175911536,18215.98156575097,-3287.454444850753,-2291.351372096751,18308.52813458413,-3287.454445458671,16164.4185579857,3600.183714117367,-8775.539881003662,-0,0,-0,0,0,0,0,0,0,0,0,0,0,6.611491798480529e-09,1.056121412545963e-08,-1.76020242825814e-09,0,0,0,-1.522005267516657,0.2914671901128013,5.511351579137401,6.611491798480529e-09,1.056121412545963e-08,-1.76020242825814e-09,0,0,0,0,0,0,0,0,0,0,0,0,3.464965269525156e-08,-5.774942358706192e-09,-2.169124609097768e-08,0,0,0,3.464965269525156e-08,-5.774942358706192e-09,-2.169124609097768e-08,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,8140584.9711071,8140573.2954454,2.999994521800768,15.37085507813768,29.44663242304692,0.9590378817349532,-0.008887144100387075,0.1358917133139875,0.2483964621145474,0.5428349700169675,-0.02325822269718396,-0.04555959869977368,0.8382801282680425,-0.5251115935917227,0.02229635374996734,0.04603796874414062,-0.8494946688540144,-12.81202042894,-15.561585246245,-71.71652477716,-71.798889254241,85.882006307968,271739.3572503971,9094705.192516185,-27538760.57904356,653388.4809264594,9075273.456488919,-27538760.57904356,2.406570700172,8140573.2954454,3.2410575777588e-09,-71.79888925424072,85.8820063079682825,8140573.2954453798,0.0523597819472161954,0.268272029960392788,0.51394068940668447,17605.3827691507067,-0.000329098580866286493,-0.000524880959890292281,0.000401971250692485858,-0.000226300138544646755,-0.000545199142809580034,0.000387822540425502541,0,0.0307289924332935123,6.3503121437654919e-15,0
577.2,-0.01880632695819002,-0.03006188498137096,0.02287866429988657,4.639609012748158e-05,2.317113915419144e-05,-0.0001361897217082674,-0.01876017451922395,-0.0304881808475008,0.02703467744267134,6.343982045e-15,8.489152297e-12,18732.5841377,18871.2801744,17594.21864860761,-5036.934511600904,-3997.808067805451,-9.295542283793022,-7.445930214337183,4.933702058091731,-0.1535892323900007,-5.238844079058277,15.85426700752593,3.395857792826332e-08,3.345734555885771e-08,7.017270670364782e-09,17594.21864860761,-5036.934511600901,-3997.808067805451,-3721.492124077494,18209.69907437705,-3268.420323828576,-2288.593392068875,18302.71775936693,-3268.420324129134,16160.82724039881,3588.44950800431,-8767.006418552162,-0,0,-0,0,0,0,0,0,0,0,0,0,0,1.163450846775049e-08,1.146278183483673e-08,2.404178855996975e-09,0,0,0,-1.520901520907465,0.290899241107238,5.50737304560568,1.163450846775049e-08,1.146278183483673e-08,2.404178855996975e-09,0,0,0,0,0,0,0,0,0,0,0,0,3.760755200872757e-08,7.887725917491228e-09,-3.817095959788368e-08,0,0,0,3.760755200872757e-08,7.887725917491228e-09,-3.817095959788368e-08,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,8151110.5517189,8151098.8230166,2.99623714053439,15.37078209632536,29.45056374153891,0.9590291454405424,-0.008923089564755817,0.1358826527751875,0.2484338571500829,0.5426144700562026,-0.02311227187447941,-0.04589023455986534,0.8384088776878555,-0.5248512649461423,0.02214146320773192,0.0463664355556559,-0.8496417238997255,-12.801547286737,-15.59800365695,-71.678246270508,-71.760729349001,85.909134438475,267273.6779420681,9116560.601724926,-27542694.10210417,650640.5139332619,9097240.204890298,-27542694.10210417,2.4115843891308,8151098.8230166,0,-71.7607293490011813,85.9091344384749078,8151098.82301663142,0.0522942032728651515,0.268270756187473702,0.514009303858314226,17594.2186486076098,-0.000328232325626985849,-0.000524678872280757384,0.000399308020491503967,-0.000226152777577525859,-0.000544833599091825837,0.000385112188429917511,0,0.0307289924332935123,6.34398204529852688e-15,0
578.4,-0.0187570641220018,-0.03004992918644518,0.02272709717897377,3.85507225005797e-05,-2.365558731060115e-06,-7.475225241822665e-05,-0.01870849956662004,-0.03047788246974365,0.02688291249388209,6.337662811e-15,8.484923226e-12,18723.2520591,18861.9608294,17583.07329438661,-5045.842710565376,-3991.888341946325,-9.279895284448703,-7.400630396138719,4.932592038440394,-0.1508589438341441,-5.245698412674342,15.83928570201049,1.929749418147828e-08,2.85703176432627e-08,-5.137644748397311e-09,17583.07329438661,-5045.842710565373,-3991.888341946325,-3721.674792400208,18203.40834710433,-3249.40419457078,-2285.834066526708,18296.89872030844,-3249.404195660761,16157.22834016644,3576.766040965172,-8758.475029342557,-0,0,-0,0,0,0,0,0,0,0,0,0,0,6.611491798480529e-09,9.788442945080078e-09,-1.76020242825814e-09,0,0,0,-1.519799081583538,0.2903350428640364,5.503402792497944,6.611491798480529e-09,9.788442945080078e-09,-1.76020242825814e-09,0,0,0,0,0,0,0,0,0,0,0,0,3.211431417309223e-08,-5.774942358706192e-09,-2.169124609097768e-08,0,0,0,3.211431417309223e-08,-5.774942358706192e-09,-2.169124609097768e-08,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,8161625.8934882,8161614.1116761,2.992508882043226,15.3706992752482,29.4544651188312,0.9590204844885695,-0.008958733263434795,0.1358735730687227,0.2484709715451943,0.5423952162949964,-0.02296606604891771,-0.04622039744122841,0.8385366206400339,-0.5245921915674208,0.02198629899285598,0.04669441064866606,-0.8497877778510239,-12.791051143978,-15.634281853981,-71.63999021005,-71.722591599762,85.936109904563,262807.7774645484,9138408.467000326,-27546604.79501748,647895.8573245188,9119199.975639356,-27546604.79501748,2.4165980780895,8161614.1116761,-3.2410835002347e-09,-71.7225915997618415,85.9361099045631107,8161614.11167609785,0.0522291328868288995,0.268269310686987172,0.514077395737427278,17583.0732943866096,-0.000327372526936630759,-0.000524470204294609412,0.000396662675193807214,-0.000226007018699009646,-0.00054446295017306003,0.000382420364564776169,0,0.0307289924332935123,6.33766281119280187e-15,0
579.6,-0.01870814722188525,-0.03003784771962554,0.02257742679415603,4.060396956941728e-05,-2.689282868700323e-06,-0.0001761429913585309,-0.01865717115197376,-0.03046745506194042,0.02673304256427591,6.331354417e-15,8.480699305e-12,18713.9313465,18852.6526626,17571.94668250089,-5054.696817422611,-3985.969933670902,-9.264336047400151,-7.355933770776684,4.931536882570365,-0.1481345153693555,-5.252534919905086,15.82432805452639,4.348201627855157e-08,2.98233998629757e-08,-5.262953164798459e-09,17571.94668250089,-5054.696817422608,-3985.969933670902,-3721.854187894121,18197.10940532696,-3230.406028672782,-2283.073402784219,18291.07102436051,-3230.406029162651,16153.62199787937,3565.132952670981,-8749.945706880675,-0,0,-0,0,0,0,0,0,0,0,0,0,0,1.489732248671771e-08,1.021775997145369e-08,-1.803134197508882e-09,0,0,0,-1.518697964910498,0.2897745709145934,5.499440793817654,1.489732248671771e-08,1.021775997145369e-08,-1.803134197508882e-09,0,0,0,0,0,0,0,0,0,0,0,0,3.352283460296812e-08,-5.915794620241621e-09,-4.887573001759069e-08,0,0,0,3.352283460296812e-08,-5.915794620241621e-09,-4.887573001759069e-08,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,8172130.9988992,8172119.1639082,2.988809585658994,15.37060680983821,29.45833677178203,0.9590118980988297,-0.008994077247591069,0.1358644755342531,0.2485078071724668,0.5421771995580753,-0.02281960880249678,-0.04655008843827054,0.838663364565732,-0.5243343642930914,0.02183086472856467,0.04702189516215266,-0.8499328380629518,-12.780531713459,-15.67042090444,-71.601756583643,-71.684475994852,85.96293382406,258341.6597494391,9160248.778472163,-27550492.67935651,645154.512710333,9141152.758344669,-27550492.67935651,2.4216117670482,8172119.1639082,3.2410964851629e-09,-71.6844759948521357,85.9629338240601442,8172119.16390820779,0.0521645679849169347,0.26826769686113866,0.514144968828913806,17571.9466825008931,-0.000326518765969727729,-0.000524259342920136199,0.000394050434186010777,-0.000225858324959378367,-0.000544092362093250817,0.000379762595864075814,0,0.0307289924332935123,6.33135441664053941e-15,0
580.8,-0.01865973005219106,-0.03002564757193786,0.02242781487943732,4.083902761741548e-05,2.325005538651873e-05,-7.636185039996934e-05,-0.01860634309191832,-0.03045690564053335,0.02658322939210485,6.325056847e-15,8.476480533e-12,18704.6219953,18843.3556613,17560.83879042133,-5063.497320264387,-3980.052744613291,-9.248704313109172,-7.311265228583271,4.930520243732616,-0.1454158829471326,-5.259353741998107,15.80939401647402,1.967342040283095e-08,2.994870860342659e-08,7.142579410815675e-09,17560.83879042133,-5063.497320264383,-3980.05274461329,-3722.03031755167,18190.80227035951,-3211.425797788407,-2280.311411819565,18285.23470795402,-3211.425799048128,16150.0083782228,3553.549891875621,-8741.418458803877,-0,0,-0,0,0,0,0,0,0,0,0,0,0,6.740287439299664e-09,1.026069185172673e-08,2.44711073627002e-09,0,0,0,-1.517598194040974,0.2892177894931671,5.49548702686694,6.740287439299664e-09,1.026069185172673e-08,2.44711073627002e-09,0,0,0,0,0,0,0,0,0,0,0,0,3.366368722874995e-08,8.028578543273057e-09,-2.211380396832317e-08,0,0,0,3.366368722874995e-08,8.028578543273057e-09,-2.211380396832317e-08,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,8182625.8704359,8182613.9821977,2.985138971932618,15.37050497668846,29.46217913488304,0.9590033852307135,-0.009029124983409837,0.1358553618781576,0.2485443679072224,0.5419604095720945,-0.02267290521428795,-0.04687930954713993,0.8387891179132764,-0.5240777727598559,0.02167516551237053,0.04734889116225435,-0.8500769129913577,-12.76998869184,-15.706422022316,-71.563545378825,-71.646382522283,85.989607304046,253875.3287199368,9182081.526295828,-27554357.77666031,642416.4816899498,9163098.542639868,-27554357.77666031,2.4266254560069,8182613.9821977,-3.2411094858053e-09,-71.6463825222831474,85.9896073040456201,8182613.9821976861,0.0521005036898227747,0.26826591953738782,0.514212030716083568,17560.8387904213305,-0.000325673726944067398,-0.00052404641017375663,0.000391439213673956286,-0.000225718185961314025,-0.000543720273796830834,0.000377105651049066792,0,0.0307289924332935123,6.3250568471244782e-15,0
582,-0.01861173203441635,-0.03001316509462735,0.02228044136068125,3.986156614987575e-05,2.292773569103223e-05,-0.0001782776106770307,-0.01855593482768077,-0.0304460705796751,0.02643565290414083,6.318770077e-15,8.472266901e-12,18695.3239851,18834.0698132,17549.74959375058,-5072.24464871816,-3974.136677172014,-9.233182343664398,-7.267298177297297,4.929598690101981,-0.1427030693640994,-5.266154858410989,15.79448351539735,4.398325124035514e-08,2.93221674935701e-08,7.017270670364782e-09,17549.74959375058,-5072.244648718156,-3974.136677172014,-3722.203188342406,18184.48696343513,-3192.463473629768,-2277.548100703465,18279.38977636586,-3192.463474300449,16146.38761645987,3542.016504544969,-8732.893277867977,-0,0,-0,0,0,0,0,0,0,0,0,0,0,1.506905000780989e-08,1.004603333853993e-08,2.404178855996975e-09,0,0,0,-1.516499789878094,0.2886646609231225,5.491541464684325,1.506905000780989e-08,1.004603333853993e-08,2.404178855996975e-09,0,0,0,0,0,0,0,0,0,0,0,0,3.295942701381201e-08,7.887725917491228e-09,-4.943914052071801e-08,0,0,0,3.295942701381201e-08,7.887725917491228e-09,-4.943914052071801e-08,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,8193110.5105829,8193098.5690294,2.981496741321038,15.37039402955836,29.46599245855683,0.9589949449389197,-0.009063879856273648,0.1358462336273653,0.2485806560331744,0.541744837066448,-0.02252596000083625,-0.04720806265258165,0.838913888041146,-0.5238224077131066,0.02151920608463582,0.04767540060402463,-0.8502200098970959,-12.7594217787,-15.742286253049,-71.525356582819,-71.608311169753,86.016131440978,249408.7882908615,9203906.70065224,-27558200.10843391,639681.7658517936,9185037.31818356,-27558200.10843391,2.4316391449656,8193098.5690294,-3.2411225021028e-09,-71.6083111697525254,86.0161314409784694,8193098.56902943924,0.0520369347735337787,0.268263983144672036,0.514278585769635477,17549.7495937505773,-0.00032483600349946781,-0.000523828549845882637,0.000388867060541413343,-0.000225574706050438037,-0.000543345805943144886,0.000374489092956014724,0,0.0307289924332935123,6.31877007742284024e-15,0
583.2,-0.01856419795096963,-0.03000081703622192,0.02213305311250185,4.211636362146821e-05,-2.868932982354499e-06,-7.797093969562825e-05,-0.01850599113088296,-0.03043536665323591,0.0262880599778952,6.31249409e-15,8.468058404e-12,18686.0373077,18824.7951058,17538.67904847578,-5080.939233183104,-3968.221768881015,-9.21760101656999,-7.223338588613672,4.928640018646391,-0.139996015230086,-5.272938422730221,15.77959650153871,2.004934532798465e-08,3.070055845373399e-08,-5.262953164798459e-09,17538.67904847578,-5080.9392331831,-3968.221768881015,-3722.372807214292,18178.16350570878,-3173.519027967734,-2274.783479381975,18273.53625806027,-3173.519028062471,16142.75986645163,3530.53244440852,-8724.3701679402,-0,0,-0,0,0,0,0,0,0,0,0,0,0,6.869082636029589e-09,1.051828224518658e-08,-1.803134197508882e-09,0,0,0,-1.515402733801458,0.2881151453585156,5.487604095164667,6.869082636029589e-09,1.051828224518658e-08,-1.803134197508882e-09,0,0,0,0,0,0,0,0,0,0,0,0,3.450880006946973e-08,-5.915794620241621e-09,-2.253636038868305e-08,0,0,0,3.450880006946973e-08,-5.915794620241621e-09,-2.253636038868305e-08,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,8203584.9218246,8203572.9268885,2.977882563597127,15.37027381075582,29.46977698696335,0.9589865769724685,-0.009098344569194172,0.1358370887733268,0.2486166740945506,0.5415304728128274,-0.02237877493094404,-0.04753635186305818,0.8390376825339974,-0.52356825987119,0.02136298818855951,0.04800142759855335,-0.8503621363598785,-12.748831106615,-15.778014637768,-71.487190182542,-71.57026192465,86.042507320822,244942.0423686823,9225724.291747751,-27562019.69614842,636950.3667735001,9206969.074659226,-27562019.69614842,2.4366528339243,8203572.9268885,0,-71.5702619246496283,86.0425073208220113,8203572.92688853852,0.0519738554724993099,0.268261884930744821,0.514344638250964548,17538.6790484757839,-0.000324006377236404821,-0.000523613035570479426,0.000386294650331936223,-0.000225439565054237688,-0.000542974166119796734,0.000371871804906840199,0,0.0307289924332935123,6.31249409041831342e-15,0
584.4,-0.01851700691305443,-0.02998858420590646,0.0219879404079407,3.649187288464885e-05,2.228481890814889e-05,-0.0001189570715243305,-0.01845639110932791,-0.03042477469140212,0.02614274088977668,6.306228869e-15,8.463855039e-12,18676.7619544,18815.5315268,17527.62711111885,-5089.581523545836,-3962.308023337728,-9.202162942432887,-7.180095543722382,4.92766042496595,-0.1372947360531657,-5.279704426932074,15.76473296449989,2.98233998629757e-08,2.719192409070084e-08,6.766653837562486e-09,17527.62711111885,-5089.581523545832,-3962.308023337727,-3722.539181092468,18171.83191825435,-3154.592432631345,-2272.017557747486,18267.67418124854,-3154.592433474643,16139.1252799857,3519.09736834108,-8715.849132778983,-0,0,-0,0,0,0,0,0,0,0,0,0,0,1.021775997145369e-08,9.316193150255003e-09,2.31831531749549e-09,0,0,0,-1.514307016040725,0.2875692106124795,5.483674903381021,1.021775997145369e-08,9.316193150255003e-09,2.31831531749549e-09,0,0,0,0,0,0,0,0,0,0,0,0,3.056493820346331e-08,7.606021394420371e-09,-3.352283460296812e-08,0,0,0,3.056493820346331e-08,7.606021394420371e-09,-3.352283460296812e-08,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,8214049.1066459,8214037.0582603,2.974296188550201,15.37014425441105,29.47353303384928,0.9589782808345574,-0.009132521442460276,0.1358279262417013,0.2486524250751341,0.5413173072420191,-0.02223135219198367,-0.04786418037371225,0.8391605092063149,-0.5233153196059205,0.02120651400459354,0.04832697535302714,-0.850503300179615,-12.738216702672,-15.813608283242,-71.449046164604,-71.53223477406,86.068736019167,240475.0948515444,9247534.289814042,-27565816.56124114,634222.2860219508,9228893.801775131,-27565816.56124114,2.441666522883,8214037.0582603,3.2411485814272e-09,-71.5322347740604556,86.0687360191672752,8214037.05826028343,0.0519112614197190653,0.268259623745961795,0.514410193635983171,17527.6271111188544,-0.000323182738247351201,-0.000523399532404636783,0.000383761955850870284,-0.000225299673337532743,-0.000542607088756460478,0.000369295208345919355,0,0.0307289924332935123,6.30622886897764744e-15,0
585.6,-0.01847019556049768,-0.02997593790874486,0.02184351186707839,4.359459327947622e-05,-3.247761462941615e-06,-0.0001184482031711469,-0.01840717141545151,-0.03041376602056335,0.02599810426076593,6.299974388e-15,8.459656797e-12,18667.4979053,18806.2790637,17516.59373595228,-5098.171981301177,-3956.395377664584,-9.186691688931928,-7.137078718766079,4.926817799583462,-0.1345992009573946,-5.286452978566063,15.74989280574191,2.969809112252481e-08,3.157771963689025e-08,-5.388261581199606e-09,17516.59373595228,-5098.171981301173,-3956.395377664584,-3722.702316880614,18165.49222206815,-3135.683659507216,-2269.250342824803,18261.80355123686,-3135.683659785159,16135.48398678938,3507.710931977624,-8707.330165232586,-0,0,-0,0,0,0,0,0,0,0,0,0,0,1.017482809118064e-08,1.08188054070979e-08,-1.846065966759625e-09,0,0,0,-1.513212646018496,0.2870268254600903,5.479753865414079,1.017482809118064e-08,1.08188054070979e-08,-1.846065966759625e-09,0,0,0,0,0,0,0,0,0,0,0,0,3.549476844994253e-08,-6.056646881777051e-09,-3.338198197718629e-08,0,0,0,3.549476844994253e-08,-6.056646881777051e-09,-3.338198197718629e-08,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,8224503.0675318,8224490.9656301,2.970737378656407,15.37000549479438,29.47726098402715,0.9589700554202939,-0.009166413234981312,0.1358187466814021,0.2486879123715204,0.5411053302526813,-0.02208369556965522,-0.04819155038579568,0.8392823758851523,-0.5230635768175089,0.02104978733416597,0.04865204612081672,-0.8506435090639543,-12.727578388786,-15.849068347046,-71.410924515316,-71.494229704773,86.094818601355,236007.949629296,9269336.685108056,-27569590.72511561,631497.5251533063,9250811.489264252,-27569590.72511561,2.4466802118417,8224490.9656301,3.2411616443368e-09,-71.4942297047725219,86.094818601354774,8224490.96563008241,0.0518491484696198268,0.268257201933782163,0.51447525864093735,17516.5937359522795,-0.000322365726017924078,-0.000523178812880981288,0.00038124120227897183,-0.000225163160594945883,-0.000542233906824139038,0.000366731037107180145,0,0.0307289924332935123,6.29997438813815149e-15,0
586.8,-0.01842363683744858,-0.02996328981422969,0.02170003018113533,4.079810458811796e-05,1.192726352630511e-05,-0.0001189897549612574,-0.01835820500641617,-0.03040275231774826,0.02585441278792912,6.293730633e-15,8.455463675e-12,18658.2451558,18797.0377043,17505.57891813167,-5106.710997613259,-3950.483745321953,-9.171240077711216,-7.09437681956797,4.92599699740701,-0.1319093875258169,-5.29318413045759,15.73507602196057,2.98233998629757e-08,2.98233998629757e-08,1.879626083992343e-09,17505.57891813167,-5106.710997613255,-3950.483745321953,-3722.862221460063,18159.14443806674,-3116.792680540675,-2266.481845390142,18255.92440364169,-3116.792681548649,16131.83614157006,3496.372799933498,-8698.813272633088,-0,0,-0,0,0,0,0,0,0,0,0,0,0,1.021775997145369e-08,1.021775997145369e-08,6.439764832499861e-10,0,0,0,-1.512119639120062,0.2864879701046475,5.475840960077567,1.021775997145369e-08,1.021775997145369e-08,6.439764832499861e-10,0,0,0,0,0,0,0,0,0,0,0,0,3.352283460296812e-08,2.112783740908236e-09,-3.352283460296812e-08,0,0,0,3.352283460296812e-08,2.112783740908236e-09,-3.352283460296812e-08,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,8234946.8069673,8234934.6514835,2.967206014902005,15.36985772865778,29.48096094606909,0.9589619004843875,-0.009200021506142084,0.135809551500611,0.2487231369810018,0.5408945341797011,-0.02193580808649845,-0.04851846261056376,0.8394032893325157,-0.5228130237807354,0.02089281124406773,0.04897664064283559,-0.850782769828237,-12.716915883985,-15.884395752449,-71.372825220697,-71.45624670328,86.120756122594,231540.6105835141,9291131.467911879,-27573342.20914161,628776.0857130401,9272722.126884161,-27573342.20914161,2.4516939008004,8234934.6514835,-3.2411747226666e-09,-71.4562467032796178,86.1207561225944005,8234934.65148349386,0.0517875145450199179,0.268254622928175535,0.514539835160768066,17505.5789181316686,-0.000321553123005192975,-0.000522958061987588148,0.0003787369744429531,-0.00022502665031845227,-0.000541862026423607711,0.000364183655121233703,0,0.0307289924332935123,6.2937306334790885e-15,0
